release_date,title,production_budget,domestic_gross,worldwide_gross,year,movie_id,genres,director_name,actor_name,release_month,season,movie_profit/loss,top_actor,high_profit
2013-02-01,Bullet to the Head,55000000,9489829,22597969,2013,tt1308729,"['Action', 'Crime', 'Thriller']",Walter Hill,Sylvester Stallone,February,Winter,-32402031,False,0
2000-06-16,Shaft,53012938,70327868,107190108,2000,tt4463894,"['Action', 'Comedy', 'Crime']",Tim Story,Samuel L. Jackson,June,Summer,54177170,False,1
2015-09-18,Black Mass,53000000,62575678,98837872,2015,tt1355683,"['Biography', 'Crime', 'Drama']",Scott Cooper,Johnny Depp,September,Fall,45837872,False,1
1997-11-14,Anastasia,53000000,58403409,139801096,1997,tt7014356,"['Adventure', 'Family', 'Fantasy']",Blake Harris,Brandon Routh,November,Fall,86801096,False,1
1998-10-16,Beloved,53000000,22852487,22852487,1998,tt1410297,['Comedy'],Guel Arraes,Edmilson Barros,October,Fall,-30147513,False,0
1998-10-16,Beloved,53000000,22852487,22852487,1998,tt2408404,"['Drama', 'Romance']",Chulki Choi,Sungho Lim,October,Fall,-30147513,False,0
1998-10-16,Beloved,53000000,22852487,22852487,1998,tt3421854,['Drama'],Xinman Li,Nicolas Cage,October,Fall,-30147513,False,0
1998-10-16,Beloved,53000000,22852487,22852487,1998,tt8450662,['Documentary'],Yaser Talebi,Nicolas Cage,October,Fall,-30147513,False,0
1995-11-22,Casino,52000000,42438300,110400000,1995,tt2177672,['Drama'],Pete Polyakov,Paul Hughes,November,Fall,58400000,False,1
2011-08-05,The Change-Up,52000000,37243418,75997067,2011,tt1488555,"['Comedy', 'Fantasy']",David Dobkin,Jason Bateman,August,Summer,23997067,False,1
2018-08-17,Alpha,51000000,35851379,99624873,2018,tt2121250,['Crime'],Joan Cutrina,Miquel Fernández,August,Summer,48624873,False,1
2018-08-17,Alpha,51000000,35851379,99624873,2018,tt3166734,"['Drama', 'Horror', 'Mystery']",Stathis Athanasiou,Tasos Karakyklas,August,Summer,48624873,False,1
2018-08-17,Alpha,51000000,35851379,99624873,2018,tt4244998,"['Adventure', 'Drama', 'Family']",Albert Hughes,Kodi Smit-McPhee,August,Summer,48624873,False,1
2018-08-17,Alpha,51000000,35851379,99624873,2018,tt6313896,"['Crime', 'Drama', 'Fantasy']",Nasiruddin Yousuff,Nicolas Cage,August,Summer,48624873,False,1
2011-03-04,The Adjustment Bureau,50200000,62495645,126931325,2011,tt1385826,"['Romance', 'Sci-Fi', 'Thriller']",George Nolfi,Matt Damon,March,Spring,76731325,False,1
2011-12-23,We Bought a Zoo,50000000,75624550,118729073,2011,tt1389137,"['Comedy', 'Drama', 'Family']",Cameron Crowe,Matt Damon,December,Winter,68729073,False,1
2004-09-24,The Forgotten,50000000,66711892,117211892,2004,tt2145909,['Horror'],Oliver Frampton,Clem Tibber,September,Fall,67211892,False,1
2004-09-24,The Forgotten,50000000,66711892,117211892,2004,tt8342908,"['Drama', 'Western']",David Codeglia,Nicolas Cage,September,Fall,67211892,False,1
2017-09-29,American Made,50000000,51342000,135569212,2017,tt3532216,"['Action', 'Biography', 'Comedy']",Doug Liman,Tom Cruise,September,Fall,85569212,False,1
2014-10-17,The Book of Life,50000000,50151543,97651543,2014,tt2262227,"['Adventure', 'Animation', 'Comedy']",Jorge R. Gutiérrez,Diego Luna,October,Fall,47651543,False,1
2014-10-17,The Book of Life,50000000,50151543,97651543,2014,tt6716346,['Thriller'],Menetie T. Ejeye,Alphonse Philippe Mouzon,October,Fall,47651543,False,1
2014-10-17,The Book of Life,50000000,50151543,97651543,2014,tt9618596,['Family'],Marco Lui,Marco Lui,October,Fall,47651543,False,1
1997-09-12,The Game,50000000,48265581,80369970,1997,tt10073018,['Horror'],Rogger Vergara Adrianzén,Paris Pesantes,September,Fall,30369970,False,1
1997-09-12,The Game,50000000,48265581,80369970,1997,tt1773736,['Drama'],Frank Rajah Arase,Fred Nuamah,September,Fall,30369970,False,1
1997-09-12,The Game,50000000,48265581,80369970,1997,tt3258802,['Drama'],Kristen Branding,Nicolas Cage,September,Fall,30369970,False,1
1997-09-12,The Game,50000000,48265581,80369970,1997,tt5786556,['Comedy'],Josh Klaasen,Nicolas Cage,September,Fall,30369970,False,1
1997-09-12,The Game,50000000,48265581,80369970,1997,tt6449508,['Documentary'],David Gordon Green,Nicolas Cage,September,Fall,30369970,False,1
1997-09-12,The Game,50000000,48265581,80369970,1997,tt9572420,"['Action', 'Adventure', 'Comedy']",Orkhan Bayramov,Ragib Akhundov,September,Fall,30369970,False,1
2014-10-10,The Judge,50000000,47119388,76119388,2014,tt6246092,['Documentary'],Erika Cohn,Nicolas Cage,October,Fall,26119388,False,1
2016-08-19,War Dogs,50000000,43034523,86234503,2016,tt2005151,"['Comedy', 'Crime', 'Drama']",Todd Phillips,Jonah Hill,August,Summer,36234503,False,1
1997-09-26,The Peacemaker,50000000,41263140,62967368,1997,tt6140144,['Documentary'],James Demo,Nicolas Cage,September,Fall,12967368,False,1
2003-10-03,Out of Time,50000000,41083108,55489826,2003,tt1951212,"['Drama', 'Mystery', 'Thriller']",David Matthew Weese,Ari Rufino,October,Fall,5489826,False,1
2003-10-03,Out of Time,50000000,41083108,55489826,2003,tt7682204,"['Action', 'Drama', 'Sci-Fi']",Matt Handy,Blake Boyd,October,Fall,5489826,False,1
2003-10-03,Out of Time,50000000,41083108,55489826,2003,tt7770164,['Documentary'],Arijit Lahiri,Sahil Phull,October,Fall,5489826,False,1
2016-05-20,The Nice Guys,50000000,36261763,59596747,2016,tt3799694,"['Action', 'Comedy', 'Crime']",Shane Black,Russell Crowe,May,Spring,9596747,False,1
2010-06-04,Marmaduke,50000000,33644788,89895930,2010,tt1392197,"['Comedy', 'Family']",Tom Dey,Owen Wilson,June,Summer,39895930,False,1
1995-10-06,Assassins,50000000,30306268,83306268,1995,tt2385003,"['Action', 'Drama', 'Thriller']",Michael Bonomo,Bill Oberst Jr.,October,Fall,33306268,False,1
2016-02-12,Zoolander 2,50000000,28848693,55348693,2016,tt1608290,['Comedy'],Ben Stiller,Ben Stiller,February,Winter,5348693,False,1
2013-03-29,The Host,50000000,26623701,64477051,2013,tt1517260,"['Action', 'Adventure', 'Drama']",Andrew Niccol,Max Irons,March,Spring,14477051,False,1
2013-03-29,The Host,50000000,26623701,64477051,2013,tt5537146,['Documentary'],Miranda Pennell,Nicolas Cage,March,Spring,14477051,False,1
2015-03-13,Run All Night,50000000,26461644,66961644,2015,tt2199571,"['Action', 'Drama', 'Thriller']",Jaume Collet-Serra,Liam Neeson,March,Spring,16961644,False,1
2011-04-08,Your Highness,50000000,21596445,26121638,2011,tt1240982,"['Adventure', 'Comedy', 'Fantasy']",David Gordon Green,Danny McBride,April,Spring,-23878362,False,0
2011-09-30,Dream House,50000000,21302340,41642166,2011,tt10265116,"['Comedy', 'Drama', 'Romance']",Jeff Bemiss,Ezra Barnes,September,Fall,-8357834,False,0
2011-09-30,Dream House,50000000,21302340,41642166,2011,tt1462041,"['Drama', 'Mystery', 'Thriller']",Jim Sheridan,Daniel Craig,September,Fall,-8357834,False,0
2009-09-04,Gamer,50000000,20534907,42002029,2009,tt2217809,['Drama'],Oleg Sentsov,Alexander Fedotov,September,Fall,-7997971,False,0
2009-09-04,Gamer,50000000,20534907,42002029,2009,tt4278204,['Thriller'],Anoop Raj,Basil,September,Fall,-7997971,False,0
2013-02-14,Beautiful Creatures,50000000,19452138,60282876,2013,tt1559547,"['Drama', 'Fantasy', 'Romance']",Richard LaGravenese,Alden Ehrenreich,February,Winter,10282876,False,1
1995-11-03,Fair Game,50000000,11497497,26097497,1995,tt0977855,"['Biography', 'Drama', 'Thriller']",Doug Liman,Sean Penn,November,Fall,-23902503,False,0
1995-11-03,Fair Game,50000000,11497497,26097497,1995,tt4893748,['Documentary'],Jeff Daniels,Nicolas Cage,November,Fall,-23902503,False,0
2011-02-25,Drive Angry,50000000,10721033,41042583,2011,tt1502404,"['Action', 'Fantasy', 'Thriller']",Patrick Lussier,Nicolas Cage,February,Winter,-8957417,False,0
1995-10-13,The Scarlet Letter,50000000,10359006,10359006,1995,tt4700594,"['Drama', 'History']",Elizabeth Berry,Michael Adragna,October,Fall,-39640994,False,0
2005-10-14,Domino,50000000,10169202,23574057,2005,tt3282076,"['Crime', 'Thriller']",Brian De Palma,Nikolaj Coster-Waldau,October,Fall,-26425943,False,0
1995-10-13,Jade,50000000,9812870,9812870,1995,tt2359998,"['Crime', 'Drama']",Jess Carson,Scott McEntire,October,Fall,-40187130,False,0
1995-10-13,Jade,50000000,9812870,9812870,1995,tt6163970,['Drama'],Mason Boudreau,Blaine Burdette,October,Fall,-40187130,False,0
2018-02-16,Early Man,50000000,8267544,45285890,2018,tt4701724,"['Adventure', 'Animation', 'Comedy']",Nick Park,Eddie Redmayne,February,Winter,-4714110,False,0
2013-03-15,Upside Down,50000000,102118,26387039,2013,tt1374992,"['Drama', 'Fantasy', 'Romance']",Juan Solanas,Jim Sturgess,March,Spring,-23612961,False,0
2013-03-15,Upside Down,50000000,102118,26387039,2013,tt1713561,['Drama'],John Shepphird,Knoa Knapper,March,Spring,-23612961,False,0
2013-03-15,Upside Down,50000000,102118,26387039,2013,tt2105043,['Drama'],Ajay Singh,Aartis Athavle,March,Spring,-23612961,False,0
2013-03-15,Upside Down,50000000,102118,26387039,2013,tt3248078,['Documentary'],Lisa Tahon,Nicolas Cage,March,Spring,-23612961,False,0
2013-03-15,Upside Down,50000000,102118,26387039,2013,tt5105628,"['Biography', 'Documentary', 'Family']",Dong B. Kim,Nicolas Cage,March,Spring,-23612961,False,0
2013-03-15,Upside Down,50000000,102118,26387039,2013,tt8399650,['Comedy'],Hani Sabri,Bassem Samra,March,Spring,-23612961,False,0
2015-10-02,Shanghai,50000000,46425,15505922,2015,tt1092634,"['Crime', 'Drama', 'Mystery']",Mikael Håfström,John Cusack,October,Fall,-34494078,False,0
2015-10-02,Shanghai,50000000,46425,15505922,2015,tt2072227,"['Crime', 'Mystery', 'Thriller']",Dibakar Banerjee,Emraan Hashmi,October,Fall,-34494078,False,0
2015-10-02,Shanghai,50000000,46425,15505922,2015,tt5424576,['Drama'],David Gordon Green,Nicolas Cage,October,Fall,-34494078,False,0
2019-11-22,The Rhythm Section,50000000,0,0,2019,tt7134096,"['Action', 'Mystery', 'Thriller']",Reed Morano,Jude Law,November,Fall,-50000000,False,0
2019-09-20,Ad Astra,49800000,0,0,2019,tt2935510,"['Adventure', 'Drama', 'Mystery']",James Gray,Brad Pitt,September,Fall,-49800000,False,0
2001-11-02,The One,49000000,43905746,72689126,2001,tt10339624,['Horror'],Sarah Martin,Nicolas Cage,November,Fall,23689126,False,1
2001-11-02,The One,49000000,43905746,72689126,2001,tt1681371,"['Comedy', 'Drama', 'Romance']",Caytha Jentis,Jon Prescott,November,Fall,23689126,False,1
2001-11-02,The One,49000000,43905746,72689126,2001,tt7121588,['Comedy'],Zhengyu Lu,Zhengyu Lu,November,Fall,23689126,False,1
2015-03-06,Chappie,49000000,31569268,105002056,2015,tt1823672,"['Action', 'Crime', 'Drama']",Neill Blomkamp,Sharlto Copley,March,Spring,56002056,False,1
2012-11-16,Anna Karenina,49000000,12816367,71004627,2012,tt10453206,['Documentary'],David Gordon Green,Nicolas Cage,November,Fall,22004627,False,1
2018-11-16,Instant Family,48000000,67363237,119736188,2018,tt7401588,"['Comedy', 'Drama']",Sean Anders,Mark Wahlberg,November,Fall,71736188,False,1
1999-10-01,Three Kings,48000000,60652036,107752036,1999,tt1609986,"['Biography', 'Documentary', 'Sport']",D. Tattersall,Nicolas Cage,October,Fall,59752036,False,1
1999-10-01,Three Kings,48000000,60652036,107752036,1999,tt1869233,['Comedy'],V.K. Prakash,Sasi Kalinga,October,Fall,59752036,False,1
2010-01-22,Tooth Fairy,48000000,60022256,112610386,2010,tt0808510,"['Comedy', 'Family', 'Fantasy']",Michael Lembeck,Dwayne Johnson,January,Winter,64610386,False,1
2010-01-22,Tooth Fairy,48000000,60022256,112610386,2010,tt7906260,['Horror'],Louisa Warren,Manny Jai Montana,January,Winter,64610386,False,1
1998-06-26,Out of Sight,48000000,37562568,77562568,1998,tt4256672,['Sport'],Neil Hart,Nicolas Cage,June,Summer,29562568,False,1
1998-06-26,Out of Sight,48000000,37562568,77562568,1998,tt5216632,['Documentary'],Sophia Wang,Nicolas Cage,June,Summer,29562568,False,1
2009-04-22,Earth,47000000,32011576,116773317,2009,tt3518372,['Sci-Fi'],Richard Reade,Mitchell Thornton,April,Spring,69773317,False,1
2009-04-22,Earth,47000000,32011576,116773317,2009,tt5152918,"['Documentary', 'Fantasy', 'Mystery']",Antonio Di Trapani,Júlio Bressane,April,Spring,69773317,False,1
2009-04-22,Earth,47000000,32011576,116773317,2009,tt8107598,['Drama'],Visakesa Chandrasekaram,Gayan Lakruwan,April,Spring,69773317,False,1
2009-04-22,Earth,47000000,32011576,116773317,2009,tt9746500,['Documentary'],Nikolaus Geyrhalter,Nicolas Cage,April,Spring,69773317,False,1
2010-06-18,Jonah Hex,47000000,10547117,11022696,2010,tt1075747,"['Action', 'Drama', 'Fantasy']",Jimmy Hayward,Josh Brolin,June,Summer,-35977304,False,0
2016-12-23,Silence,46500000,7100177,23726626,2016,tt1731755,"['Drama', 'War']",Sakari Kirjavainen,Joonas Saartamo,December,Winter,-22773374,False,0
2016-12-23,Silence,46500000,7100177,23726626,2016,tt2275949,['Drama'],Pat Collins,Andrew Bennett,December,Winter,-22773374,False,0
2016-12-23,Silence,46500000,7100177,23726626,2016,tt2619946,['Thriller'],Nelson Reis,Christopher G. Pike,December,Winter,-22773374,False,0
2016-12-23,Silence,46500000,7100177,23726626,2016,tt3194744,['Drama'],Michael Salerno,Clovis Fouin,December,Winter,-22773374,False,0
2016-12-23,Silence,46500000,7100177,23726626,2016,tt3425108,"['Drama', 'Thriller']",V.K. Prakash,Mammootty,December,Winter,-22773374,False,0
2016-12-23,Silence,46500000,7100177,23726626,2016,tt5643994,['Thriller'],Clark D. Schaefer,Ray Trickitt,December,Winter,-22773374,False,0
2016-12-23,Silence,46500000,7100177,23726626,2016,tt6504712,['Drama'],Hamed Kheyri Motlagh,Nicolas Cage,December,Winter,-22773374,False,0
2016-12-23,Silence,46500000,7100177,23726626,2016,tt8282116,['Drama'],Todd Braley,Christopher M. Carber,December,Winter,-22773374,False,0
2002-05-24,Insomnia,46000000,67263182,113622499,2002,tt5889398,['Drama'],Milena Partheniou,Nicolas Cage,May,Spring,67622499,False,1
1994-07-20,The Client,45000000,92115211,117615211,1994,tt2072962,"['Drama', 'Thriller']",Young-Sung Sohn,Jung-woo Ha,July,Summer,72615211,False,1
2010-03-19,The Bounty Hunter,45000000,67061228,135808837,2010,tt1038919,"['Action', 'Comedy', 'Romance']",Andy Tennant,Gerard Butler,March,Spring,90808837,False,1
2010-03-19,The Bounty Hunter,45000000,67061228,135808837,2010,tt1472211,['Documentary'],Sunandan Walia,Raza Jaffrey,March,Spring,90808837,False,1
1996-08-09,Jack,45000000,58617334,58617334,1996,tt10265934,"['Comedy', 'Drama']",Ainun Ridho,Arief Wibhisono,August,Summer,13617334,False,1
1996-08-09,Jack,45000000,58617334,58617334,1996,tt3469918,['Drama'],Edward Berger,Ivo Pietzcker,August,Summer,13617334,False,1
1996-08-09,Jack,45000000,58617334,58617334,1996,tt4955062,"['Crime', 'Drama']",Elisabeth Scharang,Rainer Egger,August,Summer,13617334,False,1
2016-12-09,Office Christmas Party,45000000,54767494,91323299,2016,tt1711525,['Comedy'],Josh Gordon,Jason Bateman,December,Winter,46323299,False,1
2014-05-23,Blended,45000000,46290741,127990741,2014,tt1086772,"['Comedy', 'Romance']",Frank Coraci,Adam Sandler,May,Spring,82990741,False,1
1984-12-14,Dune,45000000,27447471,27447471,1984,tt1160419,"['Adventure', 'Drama', 'Sci-Fi']",Denis Villeneuve,Stellan Skarsgård,December,Winter,-17552529,False,0
1994-11-04,Frankenstein,45000000,22006296,112006296,1994,tt2286560,"['Drama', 'Horror']",Jordan Salkil,Lee Godwin,November,Fall,67006296,False,1
1994-11-04,Frankenstein,45000000,22006296,112006296,1994,tt4086032,"['Horror', 'Sci-Fi', 'Thriller']",Bernard Rose,Xavier Samuel,November,Fall,67006296,False,1
2019-05-03,UglyDolls,45000000,19894664,24644664,2019,tt1946502,"['Adventure', 'Animation', 'Comedy']",Kelly Asbury,Nick Jonas,May,Spring,-20355336,False,0
2001-01-19,The Pledge,45000000,19719930,29406132,2001,tt1878917,"['Drama', 'Family']",J.W. Myers,Barrett Carnahan,January,Winter,-15593868,False,0
2005-07-01,Rebound,45000000,16809014,17492014,2005,tt2837194,"['Horror', 'Mystery', 'Thriller']",Megan Freels Johnston,Mark Meir,July,Summer,-27507986,False,0
2012-09-21,Dredd,45000000,13414714,41467606,2012,tt1343727,"['Action', 'Crime', 'Sci-Fi']",Pete Travis,Karl Urban,September,Fall,-3532394,False,0
2011-10-28,The Rum Diary,45000000,13109815,21544732,2011,tt0376136,"['Comedy', 'Drama']",Bruce Robinson,Johnny Depp,October,Fall,-23455268,False,0
2018-12-21,Welcome to Marwen,45000000,10763520,12874922,2018,tt3289724,"['Biography', 'Comedy', 'Drama']",Robert Zemeckis,Steve Carell,December,Winter,-32125078,False,0
2002-12-25,Pinocchio,45000000,3681811,31681811,2002,tt1488589,"['Animation', 'Fantasy', 'Musical']",Mark Gustafson,Nicolas Cage,December,Winter,-13318189,False,0
2002-12-25,Pinocchio,45000000,3681811,31681811,2002,tt1693039,"['Animation', 'Family', 'Fantasy']",Enzo D'Alò,Gabriele Caprio,December,Winter,-13318189,False,0
2002-12-25,Pinocchio,45000000,3681811,31681811,2002,tt4242112,"['Family', 'Fantasy']",Stepán Gajdos,Miloslav Marsálek,December,Winter,-13318189,False,0
2002-12-25,Pinocchio,45000000,3681811,31681811,2002,tt5263832,['Documentary'],André-Line Beauparlant,Nicolas Cage,December,Winter,-13318189,False,0
2002-12-25,Pinocchio,45000000,3681811,31681811,2002,tt8333746,['Fantasy'],Matteo Garrone,Roberto Benigni,December,Winter,-13318189,False,0
2012-12-31,Foodfight!,45000000,0,73706,2012,tt0249516,"['Action', 'Animation', 'Comedy']",Lawrence Kasanoff,Charlie Sheen,December,Winter,-44926294,False,0
2010-07-30,Charlie St. Cloud,44000000,31206263,48478084,2010,tt1438254,"['Drama', 'Fantasy', 'Romance']",Burr Steers,Zac Efron,July,Summer,4478084,False,1
1996-02-02,The Juror,44000000,22730924,22730924,1996,tt6985094,['Drama'],Seung-wan Hong,Nicolas Cage,February,Winter,-21269076,False,0
2014-02-06,The Interview,44000000,6105175,12342632,2014,tt2124945,['Documentary'],Matt Kendrick,Derek Schreck,February,Winter,-31657368,False,0
2014-02-06,The Interview,44000000,6105175,12342632,2014,tt2124946,['Drama'],Cathal Feeney,Julian Patrick Brophy,February,Winter,-31657368,False,0
2014-02-06,The Interview,44000000,6105175,12342632,2014,tt2788710,['Comedy'],Evan Goldberg,James Franco,February,Winter,-31657368,False,0
2014-02-06,The Interview,44000000,6105175,12342632,2014,tt7391246,['Documentary'],Leonard Gwinn,Nicolas Cage,February,Winter,-31657368,False,0
1980-11-19,Heaven's Gate,44000000,3484331,3484523,1980,tt3570720,['Documentary'],Nic Good,Matthew Good,November,Fall,-40515477,False,0
2017-01-06,A Monster Calls,43000000,3740823,46414530,2017,tt3416532,"['Animation', 'Drama', 'Fantasy']",J.A. Bayona,Lewis MacDougall,January,Winter,3414530,False,1
2011-01-28,The Mechanic,42500000,29121498,76347393,2011,tt0472399,"['Action', 'Crime', 'Thriller']",Simon West,Jason Statham,January,Winter,33847393,False,1
1992-07-01,Boomerang,42000000,70052444,131052444,1992,tt3582040,"['Drama', 'Romance']",François Favrat,Laurent Lafitte,July,Summer,89052444,False,1
1992-07-01,Boomerang,42000000,70052444,131052444,1992,tt8023700,"['Action', 'Thriller']",R. Kannan,Atharvaa Murali,July,Summer,89052444,False,1
1992-07-01,Boomerang,42000000,70052444,131052444,1992,tt8027144,['Comedy'],Nicole Borgeat,Guillaume Kerbusch,July,Summer,89052444,False,1
2017-05-12,Snatched,42000000,45852178,57852177,2017,tt1245534,['Comedy'],Joe Cacaci,Andrew McCarthy,May,Spring,15852177,False,1
2017-05-12,Snatched,42000000,45852178,57852177,2017,tt2334871,"['Action', 'Adventure', 'Comedy']",Jonathan Levine,Nicolas Cage,May,Spring,15852177,False,1
2017-05-12,Snatched,42000000,45852178,57852177,2017,tt5271436,"['Drama', 'Horror', 'Mystery']",Rich McKee,Nicolas Cage,May,Spring,15852177,False,1
2012-10-12,Here Comes the Boom,42000000,45290318,73239258,2012,tt1648179,"['Action', 'Comedy', 'Sport']",Frank Coraci,Kevin James,October,Fall,31239258,False,1
2011-03-11,Red Riding Hood,42000000,37662162,91678442,2011,tt1486185,"['Fantasy', 'Horror', 'Mystery']",Catherine Hardwicke,Lukas Haas,March,Spring,49678442,False,1
